,selic,usd_brl,ibc_br,ipca_mom,pib_yoy,selic_change,usd_ret,usd_vol_20d,ibc_br_yoy,ipca_12m,juro_real
2016-12-31,0.1375,3.2585,93.772,47.757,-0.040999999999999995,0.0,0.0,0.00755254299955455,0.03770724376581103,0.0,0.1375
2017-01-01,0.1375,3.2585,90.57006,47.938500000000005,-0.033,0.0,0.0,0.0075327313590624525,0.002273677966814436,0.0,0.1375
2017-01-02,0.1375,3.2723,90.57006,47.938500000000005,-0.033,0.0,0.004226134788767506,0.007330795974561822,0.002273677966814436,0.0,0.1375
2017-01-03,0.1375,3.2626,90.57006,47.938500000000005,-0.033,0.0,-0.0029686780590003525,0.007203113564862581,0.002273677966814436,0.0,0.1375
2017-01-04,0.1375,3.2327,90.57006,47.938500000000005,-0.033,0.0,-0.00920672215376321,0.005162029690256497,0.002273677966814436,0.0,0.1375
2017-01-05,0.1375,3.2123,90.57006,47.938500000000005,-0.033,0.0,-0.0063305098923378735,0.005236047137960196,0.002273677966814436,0.0,0.1375
2017-01-06,0.1375,3.2051,90.57006,47.938500000000005,-0.033,0.0,-0.0022439003400296443,0.005205750735345893,0.002273677966814436,0.0,0.1375
2017-01-07,0.1375,3.2051,90.57006,47.938500000000005,-0.033,0.0,0.0,0.005205750735345893,0.002273677966814436,0.0,0.1375
2017-01-08,0.1375,3.2051,90.57006,47.938500000000005,-0.033,0.0,0.0,0.0051351728437778665,0.002273677966814436,0.0,0.1375
2017-01-09,0.1375,3.2091,90.57006,47.938500000000005,-0.033,0.0,0.001247232864123288,0.0051504180819880166,0.002273677966814436,0.0,0.1375
2017-01-10,0.1375,3.1912,90.57006,47.938500000000005,-0.033,0.0,-0.005593502388998041,0.004994490894776482,0.002273677966814436,0.0,0.1375
2017-01-11,0.1375,3.2148,90.57006,47.938500000000005,-0.033,0.0,0.007368125747366595,0.00541027840765016,0.002273677966814436,0.0,0.1375
2017-01-12,0.13,3.1655,90.57006,47.938500000000005,-0.033,-0.007500000000000007,-0.015454126354382052,0.004959814716071666,0.002273677966814436,0.0,0.13
2017-01-13,0.13,3.2028,90.57006,47.938500000000005,-0.033,0.0,0.011714406214297491,0.005783143880898124,0.002273677966814436,0.0,0.13
2017-01-14,0.13,3.2028,90.57006,47.938500000000005,-0.033,0.0,0.0,0.005783143880898124,0.002273677966814436,0.0,0.13
2017-01-15,0.13,3.2028,90.57006,47.938500000000005,-0.033,0.0,0.0,0.005781608106285433,0.002273677966814436,0.0,0.13
2017-01-16,0.13,3.2228,90.57006,47.938500000000005,-0.033,0.0,0.00622511970456208,0.00596458585333733,0.002273677966814436,0.0,0.13
2017-01-17,0.13,3.2094,90.57006,47.938500000000005,-0.033,0.0,-0.004166543137781395,0.006007083113731296,0.002273677966814436,0.0,0.13
2017-01-18,0.13,3.2205,90.57006,47.938500000000005,-0.033,0.0,0.003452623221685912,0.005986342669008912,0.002273677966814436,0.0,0.13
2017-01-19,0.13,3.2107,90.57006,47.938500000000005,-0.033,0.0,-0.0030476451005453527,0.006009371693374899,0.002273677966814436,0.0,0.13
2017-01-20,0.13,3.1912,90.57006,47.938500000000005,-0.033,0.0,-0.00609196029520329,0.0061232606825513585,0.002273677966814436,0.0,0.13
2017-01-21,0.13,3.1912,90.57006,47.938500000000005,-0.033,0.0,0.0,0.0061232606825513585,0.002273677966814436,0.0,0.13
2017-01-22,0.13,3.1912,90.57006,47.938500000000005,-0.033,0.0,0.0,0.006003590856139982,0.002273677966814436,0.0,0.13
2017-01-23,0.13,3.1603,90.57006,47.938500000000005,-0.033,0.0,-0.009730061807582485,0.006288777704501211,0.002273677966814436,0.0,0.13
2017-01-24,0.13,3.1643,90.57006,47.938500000000005,-0.033,0.0,0.0012649022968490265,0.006053008012503723,0.002273677966814436,0.0,0.13
2017-01-25,0.13,3.1679,90.57006,47.938500000000005,-0.033,0.0,0.0011370456990813964,0.005940664974513387,0.002273677966814436,0.0,0.13
2017-01-26,0.13,3.1798,90.57006,47.938500000000005,-0.033,0.0,0.0037493939350637523,0.006009234257056692,0.002273677966814436,0.0,0.13
2017-01-27,0.13,3.159,90.57006,47.938500000000005,-0.033,0.0,-0.00656277991252366,0.0061636566847150355,0.002273677966814436,0.0,0.13
2017-01-28,0.13,3.159,90.57006,47.938500000000005,-0.033,0.0,0.0,0.0061636566847150355,0.002273677966814436,0.0,0.13
2017-01-29,0.13,3.159,90.57006,47.938500000000005,-0.033,0.0,0.0,0.006148950613524802,0.002273677966814436,0.0,0.13
2017-01-30,0.13,3.131,90.57006,47.938500000000005,-0.033,0.0,-0.008903079475679473,0.006327070283967065,0.002273677966814436,0.0,0.13
2017-01-31,0.13,3.1264,90.57006,47.938500000000005,-0.033,0.0,-0.001470259477942084,0.006016375677752702,-0.015381648343739673,0.0,0.13
2017-02-01,0.13,3.1473,90.92554,48.0967,-0.033,0.0,0.006662759557086091,0.005284095777293598,-0.011517102690940417,0.0,0.13
2017-02-02,0.13,3.119,90.92554,48.0967,-0.033,0.0,-0.009032504797746251,0.004819838268270169,-0.011517102690940417,0.0,0.13
2017-02-03,0.13,3.1235,90.92554,48.0967,-0.033,0.0,0.0014417303258212725,0.004851386632170388,-0.011517102690940417,0.0,0.13
2017-02-04,0.13,3.1235,90.92554,48.0967,-0.033,0.0,0.0,0.004851386632170388,-0.011517102690940417,0.0,0.13
2017-02-05,0.13,3.1235,90.92554,48.0967,-0.033,0.0,0.0,0.004535742338891889,-0.011517102690940417,0.0,0.13
2017-02-06,0.13,3.1173,90.92554,48.0967,-0.033,0.0,-0.001986925406913762,0.004495950699555819,-0.011517102690940417,0.0,0.13
2017-02-07,0.13,3.1298,90.92554,48.0967,-0.033,0.0,0.004001862202360802,0.004529065768619157,-0.011517102690940417,0.0,0.13
2017-02-08,0.13,3.1248,90.92554,48.0967,-0.033,0.0,-0.001598823606657041,0.0045133624068792195,-0.011517102690940417,0.0,0.13
2017-02-09,0.13,3.1179,90.92554,48.0967,-0.033,0.0,-0.0022105828599287888,0.0043804926256567804,-0.011517102690940417,0.0,0.13
2017-02-10,0.13,3.1149,90.92554,48.0967,-0.033,0.0,-0.0009626492849677551,0.004372335380549518,-0.011517102690940417,0.0,0.13
2017-02-11,0.13,3.1149,90.92554,48.0967,-0.033,0.0,0.0,0.004372335380549518,-0.011517102690940417,0.0,0.13
2017-02-12,0.13,3.1149,90.92554,48.0967,-0.033,0.0,0.0,0.0038890394696204102,-0.011517102690940417,0.0,0.13
2017-02-13,0.13,3.1169,90.92554,48.0967,-0.033,0.0,0.0006418691449231694,0.0038747428993044326,-0.011517102690940417,0.0,0.13
2017-02-14,0.13,3.0998,90.92554,48.0967,-0.033,0.0,-0.005501324859490642,0.003986873638654633,-0.011517102690940417,0.0,0.13
2017-02-15,0.13,3.0773,90.92554,48.0967,-0.033,0.0,-0.0072850041309260255,0.004045493285824907,-0.011517102690940417,0.0,0.13
2017-02-16,0.13,3.0504,90.92554,48.0967,-0.033,0.0,-0.008779859588670414,0.004214386170858393,-0.011517102690940417,0.0,0.13
2017-02-17,0.13,3.0944,90.92554,48.0967,-0.033,0.0,0.014321296715621186,0.00553650289855841,-0.011517102690940417,0.0,0.13
2017-02-18,0.13,3.0944,90.92554,48.0967,-0.033,0.0,0.0,0.00553650289855841,-0.011517102690940417,0.0,0.13
2017-02-19,0.13,3.0944,90.92554,48.0967,-0.033,0.0,0.0,0.0052192530767396,-0.011517102690940417,0.0,0.13
2017-02-20,0.13,3.0912,90.92554,48.0967,-0.033,0.0,-0.0010346612407762194,0.005216285324234288,-0.011517102690940417,0.0,0.13
2017-02-21,0.13,3.0964,90.92554,48.0967,-0.033,0.0,0.0016807813123594286,0.004965850069941216,-0.011517102690940417,0.0,0.13
2017-02-22,0.13,3.0818,90.92554,48.0967,-0.033,0.0,-0.0047263044828054065,0.004675690133750274,-0.011517102690940417,0.0,0.13
2017-02-23,0.1225,3.0632,90.92554,48.0967,-0.033,-0.007500000000000007,-0.006053720684668189,0.004802114973424597,-0.011517102690940417,0.0,0.1225
2017-02-24,0.1225,3.0987,90.92554,48.0967,-0.033,0.0,0.01152254751761274,0.005557065727025074,-0.011517102690940417,0.0,0.1225
2017-02-25,0.1225,3.0987,90.92554,48.0967,-0.033,0.0,0.0,0.005557065727025074,-0.011517102690940417,0.0,0.1225
2017-02-26,0.1225,3.0987,90.92554,48.0967,-0.033,0.0,0.0,0.0055449228632737805,-0.011517102690940417,0.0,0.1225
2017-02-27,0.1225,3.0987,90.92554,48.0967,-0.033,0.0,0.0,0.005452988709753539,-0.011517102690940417,0.0,0.1225
2017-02-28,0.1225,3.0987,90.92554,48.0967,-0.033,0.0,0.0,0.005447738486380713,-0.011517102690940417,0.0,0.1225
2017-03-01,0.1225,3.097,99.65428,48.216899999999995,-0.033,0.0,-0.0005487677074946648,0.0054316300344170836,0.011452007166436129,0.0,0.1225
2017-03-02,0.1225,3.1132,99.65428,48.216899999999995,-0.033,0.0,0.0052172351120302225,0.005568186214973196,0.011452007166436129,0.0,0.1225
2017-03-03,0.1225,3.1358,99.65428,48.216899999999995,-0.033,0.0,0.007233188841116981,0.005800123390894817,0.011452007166436129,0.0,0.1225
2017-03-04,0.1225,3.1358,99.65428,48.216899999999995,-0.033,0.0,0.0,0.005800123390894817,0.011452007166436129,0.0,0.1225
2017-03-05,0.1225,3.1358,99.65428,48.216899999999995,-0.033,0.0,0.0,0.005800108145329563,0.011452007166436129,0.0,0.1225
2017-03-06,0.1225,3.1105,99.65428,48.216899999999995,-0.033,0.0,-0.008100839971275671,0.005963822984316447,0.011452007166436129,0.0,0.1225
2017-03-07,0.1225,3.1179,99.65428,48.216899999999995,-0.033,0.0,0.00237621330741118,0.005714043202411478,0.011452007166436129,0.0,0.1225
2017-03-08,0.1225,3.1471,99.65428,48.216899999999995,-0.033,0.0,0.00932169559194933,0.005572745510907599,0.011452007166436129,0.0,0.1225
2017-03-09,0.1225,3.1729,99.65428,48.216899999999995,-0.033,0.0,0.00816460231658622,0.00496797388547782,0.011452007166436129,0.0,0.1225
2017-03-10,0.1225,3.1617,99.65428,48.216899999999995,-0.033,0.0,-0.0035361385630204743,0.0050766353954977955,0.011452007166436129,0.0,0.1225
2017-03-11,0.1225,3.1617,99.65428,48.216899999999995,-0.033,0.0,0.0,0.0050766353954977955,0.011452007166436129,0.0,0.1225
2017-03-12,0.1225,3.1617,99.65428,48.216899999999995,-0.033,0.0,0.0,0.0050592390840618765,0.011452007166436129,0.0,0.1225
2017-03-13,0.1225,3.1535,99.65428,48.216899999999995,-0.033,0.0,-0.0025969105042947705,0.005124618054209163,0.011452007166436129,0.0,0.1225
2017-03-14,0.1225,3.1633,99.65428,48.216899999999995,-0.033,0.0,0.0031028393688413416,0.004967745113061674,0.011452007166436129,0.0,0.1225
2017-03-15,0.1225,3.1623,99.65428,48.216899999999995,-0.033,0.0,-0.0003161755432940851,0.004677615742955214,0.011452007166436129,0.0,0.1225
2017-03-16,0.1225,3.1074,99.65428,48.216899999999995,-0.033,0.0,-0.01751324727135236,0.005803633347355646,0.011452007166436129,0.0,0.1225
2017-03-17,0.1225,3.1069,99.65428,48.216899999999995,-0.033,0.0,-0.00016091917064805505,0.0058039494613028155,0.011452007166436129,0.0,0.1225
2017-03-18,0.1225,3.1069,99.65428,48.216899999999995,-0.033,0.0,0.0,0.0058039494613028155,0.011452007166436129,0.0,0.1225
2017-03-19,0.1225,3.1069,99.65428,48.216899999999995,-0.033,0.0,0.0,0.0058039494613028155,0.011452007166436129,0.0,0.1225
2017-03-20,0.1225,3.0892,99.65428,48.216899999999995,-0.033,0.0,-0.005713286792143972,0.005949569709870795,0.011452007166436129,0.0,0.1225
2017-03-21,0.1225,3.0759,99.65428,48.216899999999995,-0.033,0.0,-0.00431461635095357,0.006021888121526702,0.011452007166436129,0.0,0.1225
2017-03-22,0.1225,3.0933,99.65428,48.216899999999995,-0.033,0.0,0.005640940847852414,0.0060431821087963125,0.011452007166436129,0.0,0.1225
2017-03-23,0.1225,3.1242,99.65428,48.216899999999995,-0.033,0.0,0.009939768204900785,0.006248074559136996,0.011452007166436129,0.0,0.1225
2017-03-24,0.1225,3.1276,99.65428,48.216899999999995,-0.033,0.0,0.001087686853450497,0.0062545027680911336,0.011452007166436129,0.0,0.1225
2017-03-25,0.1225,3.1276,99.65428,48.216899999999995,-0.033,0.0,0.0,0.0062545027680911336,0.011452007166436129,0.0,0.1225
2017-03-26,0.1225,3.1276,99.65428,48.216899999999995,-0.033,0.0,0.0,0.005966898241868706,0.011452007166436129,0.0,0.1225
2017-03-27,0.1225,3.125,99.65428,48.216899999999995,-0.033,0.0,-0.0008316540798571039,0.005950511053271594,0.011452007166436129,0.0,0.1225
2017-03-28,0.1225,3.1297,99.65428,48.216899999999995,-0.033,0.0,0.0015028701247463293,0.0055575904503670556,0.011452007166436129,0.0,0.1225
2017-03-29,0.1225,3.1223,99.65428,48.216899999999995,-0.033,0.0,-0.0023672435878766412,0.00520327545753188,0.011452007166436129,0.0,0.1225
2017-03-30,0.1225,3.1241,99.65428,48.216899999999995,-0.033,0.0,0.000576331983165843,0.005170772819050337,0.011452007166436129,0.0,0.1225
2017-03-31,0.1225,3.1678,99.65428,48.216899999999995,-0.033,0.0,0.013891098937782509,0.006104072043915809,0.011452007166436129,0.0,0.1225
2017-04-01,0.1225,3.1678,93.78418,48.2844,-0.019,0.0,0.0,0.006104072043915809,-0.016670250798723085,0.0,0.1225
2017-04-02,0.1225,3.1678,93.78418,48.2844,-0.019,0.0,0.0,0.006071297976905077,-0.016670250798723085,0.0,0.1225
2017-04-03,0.1225,3.1161,93.78418,48.2844,-0.019,0.0,-0.016455120726444592,0.007075603042860631,-0.016670250798723085,0.0,0.1225
2017-04-04,0.1225,3.1225,93.78418,48.2844,-0.019,0.0,0.002051743097857351,0.007103031847354356,-0.016670250798723085,0.0,0.1225
2017-04-05,0.1225,3.0917,93.78418,48.2844,-0.019,0.0,-0.009912861579169322,0.0063116319082660195,-0.016670250798723085,0.0,0.1225
2017-04-06,0.1225,3.1154,93.78418,48.2844,-0.019,0.0,0.007636453471942067,0.00655381126130105,-0.016670250798723085,0.0,0.1225
2017-04-07,0.1225,3.1296,93.78418,48.2844,-0.019,0.0,0.00454764594799263,0.006627299844422869,-0.016670250798723085,0.0,0.1225
2017-04-08,0.1225,3.1296,93.78418,48.2844,-0.019,0.0,0.0,0.006627299844422869,-0.016670250798723085,0.0,0.1225
2017-04-09,0.1225,3.1296,93.78418,48.2844,-0.019,0.0,0.0,0.0064728912415745864,-0.016670250798723085,0.0,0.1225
2017-04-10,0.1225,3.1403,93.78418,48.2844,-0.019,0.0,0.00341313589928581,0.006391091959695507,-0.016670250798723085,0.0,0.1225
2017-04-11,0.1225,3.1418,93.78418,48.2844,-0.019,0.0,0.0004775473260555084,0.006298909013915946,-0.016670250798723085,0.0,0.1225
2017-04-12,0.1225,3.1457,93.78418,48.2844,-0.019,0.0,0.001240556819139359,0.00592203169535617,-0.016670250798723085,0.0,0.1225
2017-04-13,0.1125,3.1263,93.78418,48.2844,-0.019,-0.009999999999999995,-0.006186244218487166,0.006094727575975356,-0.016670250798723085,0.0,0.1125
2017-04-14,0.1125,3.1263,93.78418,48.2844,-0.019,0.0,0.0,0.006094727575975356,-0.016670250798723085,0.0,0.1125
2017-04-15,0.1125,3.1263,93.78418,48.2844,-0.019,0.0,0.0,0.006094727575975356,-0.016670250798723085,0.0,0.1125
2017-04-16,0.1125,3.1263,93.78418,48.2844,-0.019,0.0,0.0,0.0060917404158289685,-0.016670250798723085,0.0,0.1125
2017-04-17,0.1125,3.103,93.78418,48.2844,-0.019,0.0,-0.00748081121811123,0.006304213124904386,-0.016670250798723085,0.0,0.1125
2017-04-18,0.1125,3.0952,93.78418,48.2844,-0.019,0.0,-0.0025168610620769885,0.006306723224229447,-0.016670250798723085,0.0,0.1125
2017-04-19,0.1125,3.1288,93.78418,48.2844,-0.019,0.0,0.0107970200550011,0.0067887310906837904,-0.016670250798723085,0.0,0.1125
2017-04-20,0.1125,3.1447,93.78418,48.2844,-0.019,0.0,0.005068951636213939,0.006094937024336005,-0.016670250798723085,0.0,0.1125
2017-04-21,0.1125,3.1447,93.78418,48.2844,-0.019,0.0,0.0,0.006094937024336005,-0.016670250798723085,0.0,0.1125
2017-04-22,0.1125,3.1447,93.78418,48.2844,-0.019,0.0,0.0,0.006094937024336005,-0.016670250798723085,0.0,0.1125
2017-04-23,0.1125,3.1447,93.78418,48.2844,-0.019,0.0,0.0,0.004776866338599237,-0.016670250798723085,0.0,0.1125
2017-04-24,0.1125,3.1245,93.78418,48.2844,-0.019,0.0,-0.0064442257083819005,0.005000116109191274,-0.016670250798723085,0.0,0.1125
2017-04-25,0.1125,3.1571,93.78418,48.2844,-0.019,0.0,0.010379614328624429,0.00493433224200633,-0.016670250798723085,0.0,0.1125
2017-04-26,0.1125,3.1841,93.78418,48.2844,-0.019,0.0,0.00851578980849805,0.004999626069876657,-0.016670250798723085,0.0,0.1125
2017-04-27,0.1125,3.1757,93.78418,48.2844,-0.019,0.0,-0.00264159403899892,0.004996434986989764,-0.016670250798723085,0.0,0.1125
2017-04-28,0.1125,3.1978,93.78418,48.2844,-0.019,0.0,0.006934992884060037,0.005180283229283652,-0.016670250798723085,0.0,0.1125
2017-04-29,0.1125,3.1978,93.78418,48.2844,-0.019,0.0,0.0,0.005180283229283652,-0.016670250798723085,0.0,0.1125
2017-04-30,0.1125,3.1978,93.78418,48.2844,-0.019,0.0,0.0,0.005155464018801084,-0.016670250798723085,0.0,0.1125
2017-05-01,0.1125,3.1978,95.21498,48.4341,-0.019,0.0,0.0,0.005158663733330093,0.018707132363695367,0.0,0.1125
2017-05-02,0.1125,3.1718,95.21498,48.4341,-0.019,0.0,-0.008163823286819392,0.005538982550881478,0.018707132363695367,0.0,0.1125
2017-05-03,0.1125,3.1483,95.21498,48.4341,-0.019,0.0,-0.007436625465542874,0.005623798119859984,0.018707132363695367,0.0,0.1125
2017-05-04,0.1125,3.1774,95.21498,48.4341,-0.019,0.0,0.009200627686965609,0.005959875038647129,0.018707132363695367,0.0,0.1125
2017-05-05,0.1125,3.1758,95.21498,48.4341,-0.019,0.0,-0.0005036831939262116,0.005964543196587095,0.018707132363695367,0.0,0.1125
2017-05-06,0.1125,3.1758,95.21498,48.4341,-0.019,0.0,0.0,0.005964543196587095,0.018707132363695367,0.0,0.1125
2017-05-07,0.1125,3.1758,95.21498,48.4341,-0.019,0.0,0.0,0.005644872788101018,0.018707132363695367,0.0,0.1125
2017-05-08,0.1125,3.1932,95.21498,48.4341,-0.019,0.0,0.005463979679646897,0.005653388663477941,0.018707132363695367,0.0,0.1125
2017-05-09,0.1125,3.1851,95.21498,48.4341,-0.019,0.0,-0.0025398630840068287,0.005280596731659017,0.018707132363695367,0.0,0.1125
2017-05-10,0.1125,3.16,95.21498,48.4341,-0.019,0.0,-0.007911658106679207,0.005531890271818773,0.018707132363695367,0.0,0.1125
2017-05-11,0.1125,3.1553,95.21498,48.4341,-0.019,0.0,-0.001488448962909079,0.005545322919277016,0.018707132363695367,0.0,0.1125
2017-05-12,0.1125,3.1284,95.21498,48.4341,-0.019,0.0,-0.008561886890592375,0.005879416712395909,0.018707132363695367,0.0,0.1125
2017-05-13,0.1125,3.1284,95.21498,48.4341,-0.019,0.0,0.0,0.005879416712395909,0.018707132363695367,0.0,0.1125
2017-05-14,0.1125,3.1284,95.21498,48.4341,-0.019,0.0,0.0,0.005696387440030545,0.018707132363695367,0.0,0.1125
2017-05-15,0.1125,3.1005,95.21498,48.4341,-0.019,0.0,-0.00895830293752379,0.005490456151474319,0.018707132363695367,0.0,0.1125
2017-05-16,0.1125,3.0918,95.21498,48.4341,-0.019,0.0,-0.0028099432276990034,0.005032691793085151,0.018707132363695367,0.0,0.1125
2017-05-17,0.1125,3.107,95.21498,48.4341,-0.019,0.0,0.004904184830813907,0.005219672573565424,0.018707132363695367,0.0,0.1125
2017-05-18,0.1125,3.3756,95.21498,48.4341,-0.019,0.0,0.08291545589076399,0.019496362018734305,0.018707132363695367,0.0,0.1125
2017-05-19,0.1125,3.2872,95.21498,48.4341,-0.019,0.0,-0.0265369477146115,0.020563950419241764,0.018707132363695367,0.0,0.1125
2017-05-20,0.1125,3.2872,95.21498,48.4341,-0.019,0.0,0.0,0.020563950419241764,0.018707132363695367,0.0,0.1125
2017-05-21,0.1125,3.2872,95.21498,48.4341,-0.019,0.0,0.0,0.020563950419241764,0.018707132363695367,0.0,0.1125
2017-05-22,0.1125,3.2857,95.21498,48.4341,-0.019,0.0,-0.00045641954876533407,0.020447601210474876,0.018707132363695367,0.0,0.1125
2017-05-23,0.1125,3.2648,95.21498,48.4341,-0.019,0.0,-0.006381213928838647,0.020423954932755426,0.018707132363695367,0.0,0.1125
2017-05-24,0.1125,3.2623,95.21498,48.4341,-0.019,0.0,-0.0007660370217255643,0.020355788085688258,0.018707132363695367,0.0,0.1125
2017-05-25,0.1125,3.2818,95.21498,48.4341,-0.019,0.0,0.005959584271179602,0.02037663159804053,0.018707132363695367,0.0,0.1125
2017-05-26,0.1125,3.2608,95.21498,48.4341,-0.019,0.0,-0.006419488312644267,0.020454263875777274,0.018707132363695367,0.0,0.1125
2017-05-27,0.1125,3.2608,95.21498,48.4341,-0.019,0.0,0.0,0.020454263875777274,0.018707132363695367,0.0,0.1125
2017-05-28,0.1125,3.2608,95.21498,48.4341,-0.019,0.0,0.0,0.020432488941341947,0.018707132363695367,0.0,0.1125
2017-05-29,0.1125,3.2703,95.21498,48.4341,-0.019,0.0,0.0029091597740168,0.02041846175674865,0.018707132363695367,0.0,0.1125
2017-05-30,0.1125,3.2653,95.21498,48.4341,-0.019,0.0,-0.001530081698843147,0.020316214046052487,0.018707132363695367,0.0,0.1125
2017-05-31,0.1125,3.2431,95.21498,48.4341,-0.019,0.0,-0.006821979625663502,0.02039428095309747,0.018707132363695367,0.0,0.1125
2017-06-01,0.1025,3.2301,94.58943,48.322700000000005,-0.019,-0.010000000000000009,-0.0040165659881350015,0.02030287248087941,-0.001812135036352025,0.0,0.1025
2017-06-02,0.1025,3.2395,94.58943,48.322700000000005,-0.019,0.0,0.002905900400230983,0.020301220664895907,-0.001812135036352025,0.0,0.1025
2017-06-03,0.1025,3.2395,94.58943,48.322700000000005,-0.019,0.0,0.0,0.020301220664895907,-0.001812135036352025,0.0,0.1025
2017-06-04,0.1025,3.2395,94.58943,48.322700000000005,-0.019,0.0,0.0,0.02015091200101418,-0.001812135036352025,0.0,0.1025
2017-06-05,0.1025,3.2814,94.58943,48.322700000000005,-0.019,0.0,0.012851163690770053,0.02025032320990306,-0.001812135036352025,0.0,0.1025
2017-06-06,0.1025,3.2811,94.58943,48.322700000000005,-0.019,0.0,-9.142857149227316e-05,0.020256094579412076,-0.001812135036352025,0.0,0.1025
2017-06-07,0.1025,3.2741,94.58943,48.322700000000005,-0.019,0.0,-0.0021357098671994706,0.007353802098960472,-0.001812135036352025,0.0,0.1025
2017-06-08,0.1025,3.2832,94.58943,48.322700000000005,-0.019,0.0,0.0027755343943054655,0.004457482258389771,-0.001812135036352025,0.0,0.1025
2017-06-09,0.1025,3.2734,94.58943,48.322700000000005,-0.019,0.0,-0.0029893564646121524,0.00450519743355049,-0.001812135036352025,0.0,0.1025
2017-06-10,0.1025,3.2734,94.58943,48.322700000000005,-0.019,0.0,0.0,0.00450519743355049,-0.001812135036352025,0.0,0.1025
2017-06-11,0.1025,3.2734,94.58943,48.322700000000005,-0.019,0.0,0.0,0.004505041343010692,-0.001812135036352025,0.0,0.1025
2017-06-12,0.1025,3.298,94.58943,48.322700000000005,-0.019,0.0,0.007487024047760702,0.004568387358745701,-0.001812135036352025,0.0,0.1025
2017-06-13,0.1025,3.3202,94.58943,48.322700000000005,-0.019,0.0,0.006708797940431417,0.004760571445906205,-0.001812135036352025,0.0,0.1025
2017-06-14,0.1025,3.283,94.58943,48.322700000000005,-0.019,0.0,-0.01126738355838299,0.005318801171015394,-0.001812135036352025,0.0,0.1025
2017-06-15,0.1025,3.283,94.58943,48.322700000000005,-0.019,0.0,0.0,0.005099010547591964,-0.001812135036352025,0.0,0.1025
2017-06-16,0.1025,3.2886,94.58943,48.322700000000005,-0.019,0.0,0.0017043037785332293,0.005107277051420929,-0.001812135036352025,0.0,0.1025
2017-06-17,0.1025,3.2886,94.58943,48.322700000000005,-0.019,0.0,0.0,0.005107277051420929,-0.001812135036352025,0.0,0.1025
2017-06-18,0.1025,3.2886,94.58943,48.322700000000005,-0.019,0.0,0.0,0.00507410673170934,-0.001812135036352025,0.0,0.1025
2017-06-19,0.1025,3.2969,94.58943,48.322700000000005,-0.019,0.0,0.002520690728044121,0.005078937403034041,-0.001812135036352025,0.0,0.1025
2017-06-20,0.1025,3.3139,94.58943,48.322700000000005,-0.019,0.0,0.0051431105079757945,0.0048739206141021835,-0.001812135036352025,0.0,0.1025
2017-06-21,0.1025,3.3241,94.58943,48.322700000000005,-0.019,0.0,0.0030732172425319247,0.004739722388880229,-0.001812135036352025,0.0,0.1025
2017-06-22,0.1025,3.3356,94.58943,48.322700000000005,-0.019,0.0,0.003453612454152667,0.0047502433245621015,-0.001812135036352025,0.0,0.1025
2017-06-23,0.1025,3.3336,94.58943,48.322700000000005,-0.019,0.0,-0.0005997721045864874,0.004761835724174859,-0.001812135036352025,0.0,0.1025
2017-06-24,0.1025,3.3336,94.58943,48.322700000000005,-0.019,0.0,0.0,0.004761835724174859,-0.001812135036352025,0.0,0.1025
2017-06-25,0.1025,3.3336,94.58943,48.322700000000005,-0.019,0.0,0.0,0.003935093469825558,-0.001812135036352025,0.0,0.1025
2017-06-26,0.1025,3.3122,94.58943,48.322700000000005,-0.019,0.0,-0.006440179952853225,0.004253088563375332,-0.001812135036352025,0.0,0.1025
2017-06-27,0.1025,3.3166,94.58943,48.322700000000005,-0.019,0.0,0.0013275406246079204,0.004211642349878794,-0.001812135036352025,0.0,0.1025
2017-06-28,0.1025,3.3024,94.58943,48.322700000000005,-0.019,0.0,-0.004290684932809537,0.004318527461992409,-0.001812135036352025,0.0,0.1025
2017-06-29,0.1025,3.2946,94.58943,48.322700000000005,-0.019,0.0,-0.002364712334306987,0.0042957493536729926,-0.001812135036352025,0.0,0.1025
2017-06-30,0.1025,3.3076,94.58943,48.322700000000005,-0.019,0.0,0.0039380863351297715,0.004369792410188876,-0.001812135036352025,0.0,0.1025
2017-07-01,0.1025,3.3076,97.01666,48.4387,-0.009000000000000001,0.0,0.0,0.004369792410188876,0.012480805303737075,0.0,0.1025
2017-07-02,0.1025,3.3076,97.01666,48.4387,-0.009000000000000001,0.0,0.0,0.004050536509226584,0.012480805303737075,0.0,0.1025
2017-07-03,0.1025,3.3009,97.01666,48.4387,-0.009000000000000001,0.0,-0.002027692304034933,0.003766589264276183,0.012480805303737075,0.0,0.1025
2017-07-04,0.1025,3.3044,97.01666,48.4387,-0.009000000000000001,0.0,0.0010597551443734087,0.0027464281485891496,0.012480805303737075,0.0,0.1025
2017-07-05,0.1025,3.3187,97.01666,48.4387,-0.009000000000000001,0.0,0.004318226275035807,0.002885750269526958,0.012480805303737075,0.0,0.1025
2017-07-06,0.1025,3.3058,97.01666,48.4387,-0.009000000000000001,0.0,-0.003894638480132997,0.003034670053706087,0.012480805303737075,0.0,0.1025
2017-07-07,0.1025,3.2889,97.01666,48.4387,-0.009000000000000001,0.0,-0.005125339134649027,0.0032654856497718876,0.012480805303737075,0.0,0.1025
2017-07-08,0.1025,3.2889,97.01666,48.4387,-0.009000000000000001,0.0,0.0,0.0032654856497718876,0.012480805303737075,0.0,0.1025
