Date,usdbrl,usdbrl_return,usdbrl_vol_20d,usdbrl_zscore,vix,vix_change,vix_pct_change,vix_zscore,vix_high,selic_proxy,selic_change
2014-10-07,2.425299882888794,-0.012130858150570177,0.011434875696704606,1.7276711361598895,17.200000762939453,1.7400007247924805,0.11254855889386106,2.0623363679792517,0.0,0.009999999776482582,0.0
2014-10-08,2.393199920654297,-0.013323830411636215,0.011966923113326304,1.2638969675531326,15.109999656677246,-2.090001106262207,-0.12151168683465974,0.8516287138360472,0.0,0.004999999888241291,-0.004999999888241291
2014-10-09,2.374000072479248,-0.008055022661182416,0.012189487001454532,0.9815181530113769,18.760000228881836,3.65000057220459,0.24156192290789513,2.716547961924579,0.0,0.004999999888241291,0.0
2014-10-10,2.39490008354187,0.008765184503055797,0.012276812491356402,1.2101986050315687,21.239999771118164,2.479999542236328,0.1321961360329975,3.5347491324373266,1.0,0.004999999888241291,0.0
2014-10-13,2.385999917984009,-0.0037232219190846496,0.012024067065318354,1.0598334994781855,24.639999389648438,3.3999996185302734,0.16007531333185532,4.224293425234091,1.0,0.004999999888241291,0.0
2014-10-14,2.390500068664551,0.0018842885060690526,0.010228019785272623,1.0809757533309952,22.790000915527344,-1.8499984741210938,-0.07508110876408136,3.129079371124385,1.0,0.004999999888241291,0.0
2014-10-15,2.3961000442504883,0.002339856269080319,0.010196457349252877,1.1159708540510214,25.270000457763672,2.479999542236328,0.10881963328692312,3.5304241760195434,1.0,0.009999999776482582,0.004999999888241291
2014-10-16,2.452399969100952,0.023224690229852542,0.011199395103099275,1.7633874363338715,25.200000762939453,-0.06999969482421875,-0.002770070975709582,3.1476290833755676,1.0,0.019999999552965164,0.009999999776482582
2014-10-17,2.46589994430542,0.005489705526726851,0.01122297318326396,1.8500706729590963,21.989999771118164,-3.210000991821289,-0.1273809878824329,2.0675572438851426,1.0,0.02199999988079071,0.0020000003278255463
2014-10-20,2.4307000637054443,-0.014377521911846934,0.011814849700248955,1.3625125148265422,18.56999969482422,-3.4200000762939453,-0.1555252438331446,1.0455973566794377,0.0,0.019999999552965164,-0.0020000003278255463
2014-10-21,2.4621999263763428,0.012875921408040517,0.011813746217456953,1.6845728835391787,16.079999923706055,-2.489999771118164,-0.13408722735801504,0.31813564854214516,0.0,0.017999999225139618,-0.0020000003278255463
2014-10-22,2.4779999256134033,0.006396523858343736,0.011825742357697486,1.7982045098456025,17.8700008392334,1.7900009155273438,0.11131846542414614,0.8074961632362405,0.0,0.014999999664723873,-0.0029999995604157448
2014-10-23,2.484299898147583,0.002539135539043181,0.011354195515223,1.7912453164883135,16.530000686645508,-1.3400001525878906,-0.07498601508993408,0.42648899764390263,0.0,0.014999999664723873,0.0
2014-10-24,2.495699882507324,0.004578315170579848,0.010659584219689919,1.8363206941372023,16.110000610351562,-0.4200000762939453,-0.025408352017387448,0.3111941364722951,0.0,0.004999999888241291,-0.009999999776482582
2014-10-27,2.468899965286255,-0.010796510642996155,0.010981764648178035,1.468534330554817,16.040000915527344,-0.06999969482421875,-0.004345108142282728,0.28650323324034954,0.0,0.004999999888241291,0.0
2014-10-28,2.5195999145507812,0.020327431597060092,0.011659062126478895,1.9490007605951125,14.390000343322754,-1.6500005722045898,-0.10286786022607552,-0.1752157879132364,0.0,0.014999999664723873,0.009999999776482582
2014-10-29,2.458199977874756,-0.024670759053677185,0.01302741825292303,1.2193756271746774,15.149999618530273,0.7599992752075195,0.05281440285442196,0.049113502058190595,0.0,0.014999999664723873,0.0
2014-10-30,2.4577999114990234,-0.00016276093800581407,0.012305479465807435,1.1737634861684214,14.520000457763672,-0.6299991607666016,-0.04158410406796553,-0.12215143613641836,0.0,0.003000000026077032,-0.011999999638646841
